Šifra artikla,EAN,Cena B2B,Cena B2C,DDV,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Rabatna skupina artikla,Rabatna skupina ERP,Popust odprodaje %
NW.8534,5903139853491,131,167.7,22,1,,,1,,55,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8536,5903139853699,18,18,22,,,,,,1,,,,NW,NW,0
NW.8537,5903139853798,54,54,22,,,,,,42,,,,NW,NW,0
NW.8541,5903139854191,44,44,22,,,,,,27,,,,NW,NW,0
NW.8542,5903139854290,28.8,28.8,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8543,5903139854399,39.5,39.5,22,0,,,0,,9,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8544,5903139854498,32,32,22,,,,,,14,,,,NW,NW,0
NW.8546,5903139854696,35.4,35.4,22,0,,,0,,1,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8547,5903139854795,17.3,17.3,22,0,,,0,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8548,5903139854894,17.3,17.3,22,1,0,0,1,0,,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8550,5903139855099,19,19,22,0,,,0,,98,100,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8551,5903139855198,19,19,22,0,,,0,,92,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8552,5903139855297,126,126,22,,,,,,4,,,,NW,NW,0
NW.8553,5903139855396,126,126,22,,,,,,13,,,,NW,NW,0
NW.8554,5903139855495,185,185,22,0,,,0,,14,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8555,5903139855594,185,185,22,1,,,1,,6,10,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8556,5903139855693,145,145,22,1,0,0,1,0,26,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8557,5903139855792,145,145,22,0,,,0,,6,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8558,5903139855891,169,169,22,0,,,0,,31,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8560,5903139856096,169,169,22,0,,,0,,7,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8561,5903139856195,125,125,22,1,,,1,,9,20,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8562,5903139856294,125,125,22,0,,,0,,17,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8563,5903139856393,87,87,22,0,,,0,,136,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8565,5903139856591,87,87,22,1,0,0,1,0,16,30,21.10.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8568,5903139856898,39,39,22,0,,,0,,37,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8570,5903139857093,25,25,22,0,,,0,,1,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8572,5903139857291,31,31,22,0,,,0,,91,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8573,5903139857390,21.1,21.1,22,0,,,0,,1,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8576,5903139857697,61.1,61.1,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8585,5903139858595,16.5,16.5,22,,,,,,29,,,,NW,NW,0
NW.8594,5903139859493,28.8,28.8,22,,,,,,22,,,,NW,NW,0
NW.8596,5903139859691,86.5,86.5,22,,,,,,,,,,NW,NW,0
NW.8601,5903139860192,16.5,16.5,22,0,,,0,,18,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8602,5903139860291,61.1,61.1,22,,,,,,,,,,NW,NW,0
NW.8607,5903139860796,144,144,22,1,,,1,,3,2,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8611,5903139861199,11,11,22,0,,,0,,0,30,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8612,5903139861298,11,11,22,,,,,,8,,,,NW,NW,0
NW.8613,5903139861397,34.5,34.5,22,,,,,,26,,,,NW,NW,0
NW.8614,5903139861496,24.2,24.2,22,0,,,0,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8615,5903139861595,37,37,22,,,,,,5,,,,NW,NW,0
NW.8616,5903139861694,28.8,28.8,22,,,,,,8,,,,NW,NW,0
NW.8617,5903139861793,18.8,18.8,22,3,0,0,3,0,,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8620,5903139862097,23.5,23.5,22,12,0,0,12,0,50,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8621,5903139862196,24.2,24.2,22,,,,,,12,,,,NW,NW,0
NW.8622,5903139862295,23.5,23.5,22,0,,,0,,24,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8623,5903139862394,22.6,22.6,22,,,,,,17,,,,NW,NW,0
NW.8624,5903139862493,22.6,22.6,22,,,,,,14,,,,NW,NW,0
NW.8625,5903139862592,34.5,34.5,22,1,0,0,1,0,11,30,13.10.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8626,5903139862691,25,25,22,0,,,0,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8627,5903139862790,30,30,22,0,,,0,,13,60,13.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8628,5903139862899,34.5,34.5,22,,,,,,0,4,24.09.2026,,NW,NW,0
NW.8630,5903139863094,24.2,24.2,22,2,0,0,2,0,,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8631,5903139863193,18.8,18.8,22,9,0,0,9,0,12,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8632,5903139863292,23.5,23.5,22,13,0,0,13,0,73,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8633,5903139863391,18.8,18.8,22,4,0,0,4,0,0,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8634,5903139863490,34.5,34.5,22,0,,,0,,26,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8635,5903139863599,23.5,23.5,22,0,,,0,,69,150,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8636,5903139863698,25,25,22,,,,,,11,,,,NW,NW,0
NW.8637,5903139863797,30,30,22,1,,,1,,77,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8638,5903139863896,18.8,18.8,22,0,,,0,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8640,5903139864091,23.5,23.5,22,,,,,,31,,,,NW,NW,0
NW.8641,5903139864190,27,27,22,0,,,0,,72,120,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8645,5903139864596,22.6,22.6,22,0,,,0,,11,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8646,5903139864695,,,22,0,,,0,,7,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8647,5903139864794,37,37,22,,,,,,20,,,,NW,NW,0
NW.8648,5903139864893,25,25,22,1,0,0,1,0,,,,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.8650,5903139865098,16.5,16.5,22,,,,,,18,,,,NW,NW,0
NW.8651,5903139865197,28,28,22,,,,,,7,,,,NW,NW,0
NW.8652,5903139865296,18.8,18.8,22,2,0,0,2,0,4,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8653,5903139865395,28,28,22,0,,,0,,73,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8654,5903139865494,25,25,22,0,,,0,,55,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8658,5903139865890,16.5,16.5,22,,,,,,80,,,,NW,NW,0
NW.8660,5903139866095,41,41,22,,,,,,5,20,13.10.2026,,NW,NW,0
NW.8661,5903139866194,28.8,28.8,22,,,,,,0,,,,NW,NW,0
NW.8662,5903139866293,30,30,22,2,0,0,2,0,26,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8663,5903139866392,37,37,22,1,,,1,,347,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8664,5903139866491,25,25,22,0,,,0,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8666,5903139866699,27,27,22,,,,,,1,30,21.10.2026,,NW,NW,0
NW.8667,5903139866798,18.8,18.8,22,1,0,0,1,0,,,,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.8668,5903139866897,28,28,22,3,0,0,3,0,171,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8670,5903139867092,25,25,22,0,,,0,,63,100,13.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8671,5903139867191,172,172,22,0,,,0,,24,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8672,5903139867290,161.1,161.1,22,0,,,0,,17,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8673,5903139867399,144.2,144.2,22,1,,,1,,22,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8676,5903139867696,29,29,22,,,,,,158,,,,NW,NW,0
NW.8677,5903139867795,29,29,22,,,,,,152,,,,NW,NW,0
NW.8678,5903139867894,24,24,22,,,,,,175,,,,NW,NW,0
NW.8680,5903139868099,24,24,22,,,,,,174,,,,NW,NW,0
NW.8681,5903139868198,24,24,22,,,,,,159,,,,NW,NW,0
NW.8682,5903139868297,24,24,22,,,,,,171,,,,NW,NW,0
NW.8684,5903139868495,16,16,22,,,,,,39,,,,NW,NW,0
NW.8685,5903139868594,17,17,22,,,,,,115,100,10.12.2026,,NW,NW,0
NW.8686,5903139868693,16,16,22,,,,,,86,,,,NW,NW,0
NW.8687,5903139868792,4,4,22,,,,,,70,100,06.10.2026,,NW,NW,0
NW.8688,5903139868891,4,4,22,,,,,,52,,,,NW,NW,0
NW.8690,5903139869096,12,12,22,,,,,,391,,,,NW,NW,0
NW.8691,5903139869195,12,12,22,,,,,,46,,,,NW,NW,0
NW.8692,5903139869294,57,57,22,,,,,,290,,,,NW,NW,0
NW.8694,5903139869492,109,109,22,,,,,,111,300,10.12.2026,,NW,NW,0
NW.8695,5903139869591,104,104,22,,,,,,147,,,,NW,NW,0
NW.8696,5903139869690,13,13,22,,,,,,0,150,10.12.2026,,NW,NW,0
NW.8697,5903139869799,13,13,22,,,,,,1003,,,,NW,NW,0
NW.8698,5903139869898,29,29,22,,,,,,287,,,,NW,NW,0
NW.8700,5903139870092,29,29,22,,,,,,137,,,,NW,NW,0
NW.8701,5903139870191,20,20,22,,,,,,133,,,,NW,NW,0
NW.8702,5903139870290,20,20,22,,,,,,95,,,,NW,NW,0
NW.8703,5903139870399,23,23,22,,,,,,127,,,,NW,NW,0
NW.8704,5903139870498,23,23,22,,,,,,463,,,,NW,NW,0
NW.8705,5903139870597,16,16,22,,,,,,362,,,,NW,NW,0
NW.8706,5903139870696,16,16,22,,,,,,382,200,06.10.2026,,NW,NW,0
NW.8707,5903139870795,17,17,22,,,,,,1336,,,,NW,NW,0
NW.8708,5903139870894,17,17,22,,,,,,308,300,06.10.2026,,NW,NW,0
NW.8710,5903139871099,4,4,22,0,,,0,,1455,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8711,5903139871198,4,4,22,0,,,0,,2251,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8712,5903139871297,11,11,22,0,,,0,,173,200,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8713,5903139871396,11,11,22,0,,,0,,492,200,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8714,5903139871495,45,45,22,0,,,0,,338,1000,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8715,5903139871594,45,45,22,,,,,,1044,,,,NW,NW,0
NW.8716,5903139871693,87,87,22,0,,,0,,905,1000,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8717,5903139871792,87,87,22,,,,,,932,500,06.10.2026,,NW,NW,0
NW.8724,5903139872492,157,157,22,,,,,,73,,,,NW,NW,0
NW.8727,5903139872799,115,115,22,,,,,,21,,,,NW,NW,0
NW.8732,5903139873291,115,115,22,,,,,,,,,,NW,NW,0
NW.8738,5903139873895,86.2,86.2,22,,,,,,19,,,,NW,NW,0
NW.8743,5903139874397,86.2,86.2,22,,,,,,,,,,NW,NW,0
NW.8751,5903139875196,149,149,22,,,,,,,,,,NW,NW,0
NW.8763,5903139876391,121.1,121.1,22,,,,,,0,,,,NW,NW,0
NW.8772,5903139877299,75,75,22,,,,,,0,,,,NW,NW,0
NW.8773,5903139877398,75,75,22,,,,,,122,300,21.12.2026,,NW,NW,0
NW.8774,5903139877497,36.7,36.7,22,,,,,,0,,,,NW,NW,0
NW.8775,5903139877596,36.7,36.7,22,,,,,,101,,,,NW,NW,0
NW.8776,5903139877695,28.3,28.3,22,0,,,0,,155,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8778,5903139877893,23,23,22,,,,,,285,500,15.10.2026,,NW,NW,0
NW.8780,5903139878098,23,23,22,0,,,0,,468,500,15.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8781,5903139878197,16.8,16.8,22,,,,,,988,1000,15.10.2026,,NW,NW,0
NW.8782,5903139878296,16.8,16.8,22,,,,,,1719,,,,NW,NW,0
NW.8794,5903139879491,235,235,22,0,,,0,,4,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8795,5903139879590,51,51,22,0,,,0,,67,50,21.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8796,5903139879699,51.5,57.9,22,2,,,2,,120,100,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8797,5903139879798,51.5,51.5,22,1,0,0,1,0,405,250,28.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8798,5903139879897,63,63,22,3,,,3,,51,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8800,5903139880091,100,100,22,0,,,0,,97,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8802,5903139880299,279,279,22,0,,,0,,34,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8805,5903139880596,4,4,22,,,,,,418,20,22.09.2026,,NW,NW,0
NW.8816,5903139881692,37.8,37.8,22,,,,,,9,,,,NW,NW,0
NW.8817,5903139881791,73.6,73.6,22,,,,,,12,,,,NW,NW,0
NW.8818,5903139881890,103.1,103.1,22,,,,,,22,,,,NW,NW,0
NW.8819,5903139881999,199,199,22,,,,,,0,23,21.09.2026,,NW,NW,0
NW.8820,5903139882095,137,137,22,0,,,0,,4,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8821,5903139882194,21,21,22,,,,,,31,,,,NW,NW,0
NW.8823,5903139882392,49,49,22,,,,,,14,,,,NW,NW,0
NW.8824,5903139882491,48,48,22,,,,,,0,22,24.09.2026,,NW,NW,0
NW.8825,5903139882590,48,48,22,,,,,,49,,,,NW,NW,0
NW.8826,5903139882699,47.4,47.4,22,,,,,,0,6,28.09.2026,,NW,NW,0
NW.8834,5903139883498,10,10,22,,,,,,145,,,,NW,NW,0
NW.8835,5903139883597,10,10,22,,,,,,88,,,,NW,NW,0
NW.8836,5903139883696,12,12,22,,,,,,209,,,,NW,NW,0
NW.8837,5903139883795,12,12,22,,,,,,193,,,,NW,NW,0
NW.8845,5903139884594,8,8,22,,,,,,,,,,NW,NW,0
NW.8846,5903139884693,12,12,22,3,0,0,3,0,1,,,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.8851,5903139885195,108.4,108.4,22,1,,,1,,44,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8857,5903139885799,,97.9,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8858,5903139885898,95,95,22,0,,,0,,0,6,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8863,5903139886390,159,159,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8864,5903139886499,172,172,22,,,,,,20,,,,NW,NW,0
NW.8895,5903139889599,50.4,50.4,22,0,,,0,,183,324,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8896,5903139889698,50.4,50.4,22,0,,,0,,3,50,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8898,5903139889896,50.4,50.4,22,,,,,,0,30,07.10.2026,,NW,NW,0
NW.8900,5903139890090,50.4,50.4,22,0,,,0,,154,200,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8901,5903139890199,50.4,50.4,22,,,,,,0,36,28.09.2026,,NW,NW,0
NW.8911,5903139891196,27.3,27.3,22,1,0,0,1,0,294,150,16.10.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8912,5903139891295,58,58,22,5,,,5,,16,80,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8913,5903139891394,80,80,22,,,,,,6,20,06.10.2026,,NW,NW,0
NW.8914,5903139891493,73.6,73.6,22,,,,,,47,,,,NW,NW,0
NW.8915,5903139891592,256,256,22,,,,,,22,,,,NW,NW,0
NW.8916,5903139891691,130,130,22,,,,,,24,20,24.09.2026,,NW,NW,0
NW.8917,5903139891790,130,130,22,0,,,0,,135,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8918,5903139891899,193,193,22,,,,,,11,,,,NW,NW,0
NW.8920,5903139892094,193,193,22,1,,,1,,41,30,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8921,5903139892193,336,336,22,0,,,0,,11,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8922,5903139892292,282,282,22,,,,,,8,,,,NW,NW,0
NW.8923,5903139892391,282,282,22,0,,,0,,68,100,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8924,5903139892490,482,482,22,,,,,,47,,,,NW,NW,0
NW.8925,5903139892599,37.8,37.8,22,19,0,0,19,0,413,250,24.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8926,5903139892698,37.8,37.8,22,19,5,0,14,0,773,124,24.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8928,5903139892896,37.8,37.8,22,19,0,0,19,0,203,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8930,5903139893091,37.8,37.8,22,81,0,0,81,0,1061,31,28.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8931,5903139893190,37.8,37.8,22,0,,,0,,1104,100,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8932,5903139893299,37.8,37.8,22,30,0,0,30,0,339,1,28.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8934,5903139893497,125.3,125.3,22,,,,,,0,9,06.10.2026,,NW,NW,0
NW.8935,5903139893596,125.3,125.3,22,,,,,,0,18,25.09.2026,,NW,NW,0
NW.8937,5903139893794,63.1,80.5,22,4,,,4,,101,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8938,5903139893893,95,95,22,,,,,,29,1,22.09.2026,,NW,NW,0
NW.8940,5903139894098,95,95,22,,,,,,18,,,,NW,NW,0
NW.8942,5903139894296,161.1,161.1,22,,,,,,91,,,,NW,NW,0
NW.8943,5903139894395,153,153,22,0,,,0,,52,60,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8944,5903139894494,298,298,22,,,,,,0,26,01.10.2026,,NW,NW,0
NW.8945,5903139894593,151,151,22,,,,,,62,60,16.10.2026,,NW,NW,0
NW.8946,5903139894692,155,155,22,,,,,,4,10,06.10.2026,,NW,NW,0
NW.8947,5903139894791,185,185,22,,,,,,26,20,01.10.2026,,NW,NW,0
NW.8950,5903139895095,185,185,22,,,,,,21,,,,NW,NW,0
NW.8952,5903139895293,137,137,22,0,,,0,,66,60,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8953,5903139895392,137,137,22,0,,,0,,125,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8954,5903139895491,151,151,22,,,,,,24,30,21.10.2026,,NW,NW,0
NW.8955,5903139895590,185,185,22,,,,,,8,120,01.10.2026,,NW,NW,0
NW.8957,5903139895798,174,174,22,,,,,,13,60,01.10.2026,,NW,NW,0
NW.8958,5903139895897,258,258,22,,,,,,0,33,28.09.2026,,NW,NW,0
NW.8960,5903139896092,258,258,22,1,,,1,,12,11,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8962,5903139896290,385,385,22,,,,,,22,,,,NW,NW,0
NW.8965,5903139896597,299,299,22,,,,,,77,50,01.01.2027,,NW,NW,0
NW.8966,5903139896696,169,169,22,0,,,0,,52,50,01.01.2027,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8967,5903139896795,6,6,22,,,,,,113,100,21.12.2026,,NW,NW,0
NW.8968,5903139896894,6,6,22,,,,,,859,,,,NW,NW,0
NW.8970,5903139897099,7,7,22,,,,,,660,,,,NW,NW,0
NW.8971,5903139897198,7,7,22,4,,,4,,357,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8972,5903139897297,7,7,22,,,,,,348,,,,NW,NW,0
NW.8973,5903139897396,7,7,22,4,,,4,,479,300,16.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8974,5903139897495,4,4,22,,,,,,398,,,,NW,NW,0
NW.8975,5903139897594,4,4,22,5,0,0,5,0,2364,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8992,5903139899291,12,12,22,,,,,,0,,,,NW,NW,0
NW.8993,5903139899390,20,20,22,,,,,,229,,,,NW,NW,0
NW.8994,5903139899499,18.8,18.8,22,0,,,0,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8995,5903139899598,29,29,22,,,,,,147,600,06.10.2026,,NW,NW,0
NW.8996,5903139899697,29,29,22,0,,,0,,1159,500,17.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.8997,5903139899796,29,29,22,,,,,,271,200,25.09.2026,,NW,NW,0
NW.8998,5903139899895,29,29,22,,,,,,532,500,17.11.2026,,NW,NW,0
NW.9000,5903139900096,53,53,22,,,,,,368,,,,NW,NW,0
NW.9001,5903139900195,53,53,22,0,,,0,,292,400,17.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9002,5903139900294,53,53,22,0,,,0,,661,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9003,5903139900393,55,55,22,,,,,,158,200,25.09.2026,,NW,NW,0
NW.9004,5903139900492,75,75,22,,,,,,,,,,NW,NW,0
NW.9005,5903139900591,75,75,22,,,,,,0,178,28.09.2026,,NW,NW,0
NW.9006,5903139900690,75,75,22,,,,,,23,,,,NW,NW,0
NW.9007,5903139900799,75,75,22,,,,,,168,200,25.09.2026,,NW,NW,0
NW.9012,5903139901291,24,24,22,,,,,,917,,,,NW,NW,0
NW.9013,5903139901390,24,24,22,,,,,,236,200,21.12.2026,,NW,NW,0
NW.9014,5903139901499,40,40,22,,,,,,176,200,21.12.2026,,NW,NW,0
NW.9015,5903139901598,40,40,22,2,,,2,,576,500,03.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9018,5903139901895,72,72,22,,,,,,212,,,,NW,NW,0
NW.9021,5903139902199,258,258,22,0,,,0,,3,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9022,5903139902298,258,258,22,,,,,,29,,,,NW,NW,0
NW.9023,5903139902397,458,458,22,0,,,0,,7,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9024,5903139902496,458,458,22,0,,,0,,5,6,21.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9025,5903139902595,690,690,22,,,,,,16,,,,NW,NW,0
NW.9026,5903139902694,690,690,22,,,,,,3,8,21.09.2026,,NW,NW,0
NW.9028,5903139902892,123.2,123.2,22,,,,,,44,,,,NW,NW,0
NW.9033,5903139903394,113,113,22,,,,,,0,,,,NW,NW,0
NW.9045,5903139904599,103.1,103.1,22,,,,,,140,,,,NW,NW,0
NW.9046,5903139904698,108.4,108.4,22,,,,,,18,,,,NW,NW,0
NW.9047,5903139904797,288,288,22,,,,,,9,,,,NW,NW,0
NW.9054,5903139905497,389,389,22,0,,,0,,16,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9056,5903139905695,86.2,86.2,22,,,,,,36,,,,NW,NW,0
NW.9057,5903139905794,100,100,22,,,,,,23,,,,NW,NW,0
NW.9058,5903139905893,100,100,22,0,,,0,,56,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9060,5903139906098,86.2,86.2,22,,,,,,46,,,,NW,NW,0
NW.9067,5903139906791,51.5,51.5,22,0,,,0,,18,60,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9068,5903139906890,45.2,45.2,22,,,,,,288,78,28.09.2026,,NW,NW,0
NW.9070,5903139907095,45.2,45.2,22,5,0,0,5,0,305,50,14.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9071,5903139907194,105.2,105.2,22,,,,,,90,,,,NW,NW,0
NW.9084,5903139908498,78,78,22,,,,,,8,10,28.09.2026,,NW,NW,0
NW.9091,5903139909198,78,78,22,,,,,,27,,,,NW,NW,0
NW.9097,5903139909792,81.9,81.9,22,,,,,,92,102,17.11.2026,,NW,NW,0
NW.9100,5903139910095,55,55,22,0,,,0,,866,400,11.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9101,5903139910194,49,49,22,,,,,,23,100,22.10.2026,,NW,NW,0
NW.9102,5903139910293,40,40,22,,,,,,1157,,,,NW,NW,0
NW.9103,5903139910392,40,40,22,1,,,1,,1213,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9104,5903139910491,55,55,22,,,,,,132,200,22.10.2026,,NW,NW,0
NW.9105,5903139910590,43.9,43.9,22,1,0,0,1,0,116,200,17.11.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9106,5903139910699,37.9,57.6,22,1,,,1,,315,200,11.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9107,5903139910798,55,55,22,0,,,0,,140,200,17.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9108,5903139910897,55,55,22,0,,,0,,79,200,17.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9111,5903139911191,41.9,41.9,22,,,,,,116,,,,NW,NW,0
NW.9112,5903139911290,55,92.4,22,1,,,1,,308,200,17.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9113,5903139911399,55,84.1,22,1,,,1,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9115,5903139911597,,89.6,22,1,,,1,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.9118,5903139911894,137,137,22,1,,,1,,511,400,17.11.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
