Šifra artikla,EAN,Spletne strani,Naziv artikla EN,Naziv artikla,Proizvajalec,Dobavitelj,ABC klasifikacija,Merska enota,Oznaka tarifa,Država proizvoda,Bruto teža,Enota bruto teže,Neto teža,Enota neto teže,Volumen,Enota volumna,Dolžina paketa,Enota dolžine paketa,Širina paketa,Enota širine paketa,Višina paketa,Enota višine paketa,Kategorije svetila ANG,Kategorije svetila SLO,Kategorije vid ANG,Kategorije vid SLO,Cena B2B,Cena B2C,Popust,Valuta,DDV,PAK2,Omejitev pri naročanju,Skupina popusta,S popust %,Posebni popust za stranko,Glavna slika,Ostale slike,Glavni dokument,Vloge dokumentov,Ostali dokumenti,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,VID datum dobave,VID koli. prihodnjih dobav,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Grlo,Svetilka vključuje svetlobni vir,Senzor gibanja,Max moč sijalke,Garancija,Zračni pretok,Uporaba ANG,Uporaba SLO,Način montaže ANG,Način montaže SLO,Simbol atributa,Baterija,Kapaciteta baterije,Kot svetlobnega snopa,Enota kota svetlobnega snopa,Presek kabla,Višina stropne kapice,Enota višine stropne kapice,Širina stropne kapice,Enota širine stropne kapice,Čas polnjenja,Način polnjenja ANG,Način polnjenja SLO,Nazivna jakost toka,Nazivna napetost,Nazivna moč,Kolekcija,Temperatura barve,Komentarji,Dopolnilna barva I ANG,Dopolnilna barva I SLO,Dopolnilna barva II ANG,Dopolnilna barva II SLO,Dopolnilni simbol tkanine iz vzorčne škatle I,Dopolnilni material I ANG,Dopolnilni material I SLO,Dopolnilni material II ANG,Dopolnilni material II SLO,Dopolnilni material III ANG,Dopolnilni material III SLO,Indeks barvnega videza (CRI),Vrsta toka,Izvrtina (cutout),Kot detekcije,Razdalja detekcije,Hitrost detekcije,Premer,Višina,Enota višine,Dolžina,Enota dolžine,Širina,Enota širine,Zatemnljivo ANG,Zatemnljivo SLO,Razdalja od stene,Enota razdalje od stene,EAN koda,Električni razred ANG,Režim nujne osvetlitve ANG,Režim nujne osvetlitve SLO,Energijski razred,Ekvivalent,Simbol tkanine iz vzorčne škatle,Svetlobni tok,Enota svetlobnega toka,Frekvenca,Enota frekvence,Bruto teža (2),Enota bruto teže (2),Nastavitev višine,Razpon nastavitve višine,Enota razpona nastavitve višine,Višina daljše roke,Enota višine daljše roke,Višina senčnika reflektorja,Enota višine senčnika reflektorja,Višina krajše roke,Enota višine krajše roke,Dimenzije odprtine,Enota dimenzij odprtine,Oblika odprtine ANG,Oblika odprtine SLO,Ikone,IK stopnja,Montažna višina,IP stopnja zaščite,Oblika svetilke ANG,Oblika svetilke SLO,Prevladujoča barva ANG,Prevladujoča barva SLO,Prevladujoč material ANG,Prevladujoč material SLO,Dolžina podnožja,Enota dolžine podnožja,Dolžina horizontalne roke,Enota dolžine horizontalne roke,Dolžina senčnika,Enota dolžine senčnika,Dolžina vertikalne roke,Enota dolžine vertikalne roke,Življenjska doba,Vrsta svetlobnega vira ANG,Vrsta svetlobnega vira SLO,Luks,Model,Vrtenje motorja,Neto teža (2),Enota neto teže (2),Hrup,Število svetlobnih segmentov,Število svetlobnih virov,Število paketov,Število ciklov polnjenja,PCN,Kosov na karton,Višina paketa I,Višina paketa II,Višina paketa III,Enota višine paketa I,Enota višine paketa II,Enota višine paketa III,Dolžina paketa I,Dolžina paketa II,Dolžina paketa III,Enota dolžine paketa I,Enota dolžine paketa II,Enota dolžine paketa III,Volumen paketa,Enota volumna paketa,Širina paketa I,Širina paketa II,Širina paketa III,Enota širine paketa I,Enota širine paketa II,Enota širine paketa III,Faktor moči,Ime izdelka,Razdelitev na segmente,Velikost,Podnožje / socket,Dolžina spuščenega stropa,Enota dolžine spuščenega stropa,Solarni panel,Solarna moč,Slog ANG,Slog SLO,Tehnična opomba,Časovna zakasnitev,Vrsta kabla,Video,Napetost,Enota napetosti,Širina podnožja,Enota širine podnožja,Širina senčnika reflektorja,Enota širine senčnika reflektorja,Delovna temperatura,Delovni čas,Združljivo z
TT.B1050038,5901597246497,,Cover type K click milky transparent mat 3m,Pokrov tip K PC mlečno prozoren mat 3m,00001602,91086973,,m,94059200,PL,0.04,,0.04,,0,,13.1,3000,1,3000,0,3000,,,,,9.46,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B1080020,5901597250319,,LED profile FLOOR12 recessed K/U alu anodized 3m,"LED profil, FLOOR12, vgradni, K/U, alu anodiziran, 3m, (R2)",00001602,91086973,,m,76042100,PL,0,,1.29,,0,,3000,mm,15.8,mm,16.1,mm,,,,,10.78,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B1830000,5901597215240,,Seal FLOOR12 transparent 2pcs,"Tesnilo FLOOR12, za LED profil, prozorno, (R2)",00001602,91086973,,kom,83024900,PL,0.002,,0.002,,0,,10,mm,100,mm,160,mm,,,,,4.26,,,,22,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B1940022,5901597205685,,End cap FLOOR12 grey K 20pcs,"Zaključni element (kapa), FLOOR12, siv, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.01,,0.01,,0,,10,mm,100,mm,160,mm,,,,,0.6,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B1940040,5901597205708,,End cap FLOOR12 silver K 20pcs,"Zaključni element (kapa), FLOOR12, srebrn, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.01,,0.01,,0,,10,mm,100,mm,160,mm,,,,,0.68,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B1960022,5901597205890,,End cap FLOOR12 with hole grey K 20pcs,"Zaključni element (kapa), FLOOR12, z luknjo, siv, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.01,,0.01,,0,,10,mm,100,mm,160,mm,,,,,0.6,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B1960040,5901597205913,,End cap FLOOR12 with hole silver K 20pcs,"Zaključni element (kapa), FLOOR12, z luknjo, srebrn, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.01,,0.01,,0,,10,mm,100,mm,160,mm,,,,,0.68,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2010000,5901597217312,,LED profile ARC12 purpose-made CD/U5 alu raw 2m,"LED profil, ARC12, namenski, CD/U5, alu surov, 2m, 1/50, (R2)",00001602,91086973,,m,76042100,PL,0,,0.3,,0,,2000,mm,20,mm,3.3,mm,,,,,2.91,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2010001,5901597229308,,LED profile ARC12 purpose-made CD/U5 white mat 2m,"LED profil, ARC12, namenski, CD/U5, bel mat, 2m, 1/100, (R2)",00001602,91086973,,m,76042100,PL,0,,0.145,,0,,2000,mm,20,mm,3.3,mm,,,,,6.24,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2010002,5901597229322,,LED profile ARC12 purpose-made CD/U5 black 2m,"LED profil, ARC12, namenski, CD/U5, črn, 2m, 1/100, (R2)",00001602,91086973,,m,76042100,PL,0,,0.145,,0,,2000,mm,20,mm,3.3,mm,,,,,6.24,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2010020,5901597229285,,LED profile ARC12 purpose-made CD/U5 alu anodized 2m,"LED profil, ARC12, namenski, CD/U5, alu anodiziran, 2m, 1/50, (R2)",00001602,91086973,,m,76042100,PL,0,,0.145,,0,,2000,mm,20,mm,3.3,mm,,,,,4.39,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2020001,5901597200178,,End cap ARC12 white C 20pcs,"Zaključni element (kapa), ARC12, bel, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.01,,0.01,,0,,10,mm,100,mm,160,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2920001,5901597237488,,Mounting plate U5 side white 20pcs,"Montažna ploščica U5, za LED profil, stranska (SIDE), bela, (R2)",00001602,91086973,,kom,83024900,PL,0.086,,0.086,,0,,10,mm,100,mm,160,mm,,,,,6.6,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2920002,5901597237495,,Mounting plate U5 side black 20pcs,"Montažna ploščica U5, za LED profil, stranska (SIDE), črna, (R2)",00001602,91086973,,kom,83024900,PL,0.095,,0.095,,0,,10,mm,100,mm,160,mm,,,,,6.56,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2920022,5901597237501,,,"Montažna ploščica U5, za LED profil, stranska (SIDE), srebrna, (R2)",00001602,91086973,,kom,83024900,PL,0.014,,0.014,,0,,10,mm,100,mm,160,mm,,,,,8.76,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2940019,5901597200116,,Mounting plate U5 CONE inox 20pcs,"Montažna ploščica U5, za LED profil, poglobljena (CONE), inox, (R2)",00001602,91086973,,kom,83024900,PL,0.03,,0.03,,0,,10,mm,100,mm,160,mm,,,,,1.44,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2960001,3830078330382,,End cap ARC12 white C 20pcs,"Zaključni element (kapa), ARC12, bel, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.0005,,0.0005,,0,,10,mm,100,mm,160,mm,,,,,0.52,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2960002,5901597221289,,End cap ARC12 black C 20pcs,"Zaključni element (kapa), ARC12, črn, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.01,,0.01,,0,,10,mm,100,mm,160,mm,,,,,0.52,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2960040,5901597239581,,End cap ARC12 silver C 20pcs,"Zaključni element (kapa), ARC12, srebrn, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.01,,0.01,,0,,10,mm,100,mm,160,mm,,,,,0.56,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2980002,5901597236351,,End cap ARC12D black D 20pcs,"Zaključni element (kapa), ARC12D, črn, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.02,,0.02,,0,,10,mm,100,mm,160,mm,,,,,0.62,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B2980022,5901597221302,,End cap ARC12D grey D 20pcs,"Zaključni element (kapa), ARC12D, siv, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.02,,0.02,,0,,10,mm,100,mm,160,mm,,,,,0.62,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B3510020,5901597217275,,LED profile AMBI12 purpose-made C alu anodized 2m,"LED profil, AMBI12, namenski, C, alu anodiziran, 2m, 1/50, (R2)",00001602,91086973,,m,76042100,PL,0,,0.98,,0,,2000,mm,10,mm,33,mm,,,,,12.27,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8020000,5901597239352,,LED profile WALLE12 purpose-made BCD alu raw 2m,"LED profil, WALLE12, namenski, BCD, alu surov, 2m, 1/30, (R2)",00001602,91086973,,m,76042100,PL,0,,0,,0,,3000,mm,12.6,mm,38.6,mm,,,,,9.12,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8020020,5901597208969,,LED profile WALLE12 purpose-made BCD alu anodized 2m,"LED profil, WALLE12, namenski, BCD, alu anodiziran, 2m, 1/30, (R2)",00001602,91086973,,m,76042100,PL,0,,1.2,,0,,2000,mm,17.8,mm,55,mm,,,,,13.91,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8040020,5901597208983,,Cover WALLE12 alu anodized 2m,Pokrov WALLE12 aluminij alu anodiziran 2m,00001602,91086973,,m,94059200,PL,0.4,,0.4,,0,,46,2000,2,2000,0,2000,,,,,10.01,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8060001,5901597217237,,LED profile WALLE12 purpose-made BCD white mat 2m,"LED profil, WALLE12, namenski, BCD, bel mat, 2m, 1/30, (R2)",00001602,91086973,,m,76042100,PL,0,,1.2,,0,,2000,mm,17.8,mm,55,mm,,,,,18.84,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8080001,5901597217251,,Cover WALLE12 white 2m,Pokrov WALLE12 aluminij bel 2m,00001602,91086973,,m,94059200,PL,0.6,,0.6,,0,,46,2000,2,2000,0,2000,,,,,15.05,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8890001,5901597202738,,End cap WALLE12 white D L+R,"Zaključni element (kapa), WALLE12, bel, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.05,,0.05,,0,,10,mm,100,mm,160,mm,,,,,2.06,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8890022,5901597202806,,End cap WALLE12 grey D L+R,"Zaključni element (kapa), WALLE12, siv, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.05,,0.05,,0,,10,mm,100,mm,160,mm,,,,,2.06,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8890040,5901597202752,,End cap WALLE12 silver D L+R,"Zaključni element (kapa), WALLE12, srebrn, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.05,,0.05,,0,,10,mm,100,mm,160,mm,,,,,2.26,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8900001,5901597201939,,End cap WALLE12 white B/C L+R,"Zaključni element (kapa), WALLE12, bel, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.05,,0.05,,0,,10,mm,100,mm,160,mm,,,,,2.06,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8900022,5901597203384,,End cap WALLE12 grey B/C L+R,"Zaključni element (kapa), WALLE12, siv, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.05,,0.05,,0,,10,mm,100,mm,160,mm,,,,,2.06,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8900040,5901597203377,,End cap WALLE12 silver B/C L+R,"Zaključni element (kapa), WALLE12, srebrn, 1/10, (R2)",00001602,91086973,,kom,94059200,PL,0.05,,0.05,,0,,10,mm,100,mm,160,mm,,,,,2.26,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8910001,5901597239697,,Corner connector WALLE12 90° white,"Kotni element 90° WALLE12, za LED profil, bel, (R2)",00001602,91086973,,kom,83024900,PL,0.013,,0.013,,0,,10,mm,100,mm,160,mm,,,,,35.75,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8910020,5901597239703,,Corner connector WALLE12 90° alu,"Kotni element 90° WALLE12, za LED profil, alu, (R2)",00001602,91086973,,kom,83024900,PL,0.054,,0.054,,0,,10,mm,100,mm,160,mm,,,,,29.6,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B8950019,5901597208891,,Mounting plate WALLE12 inox,"Montažna ploščica WALLE12, za LED profil, inox, (R2)",00001602,91086973,,kom,83024900,PL,0.045,,0.045,,0,,10,mm,100,mm,160,mm,,,,,1.7,,,,22,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.B9020005S,5901597230489,,"LED profile OUTSTAIRS12 purpose-made BC brass 1,8m","LED profil, OUTSTAIRS12, namenski, BC, medenina, 1,8m, 1/30, (R2)",00001602,91086973,,m,76042100,PL,0,,0.936,,0,,1800,mm,46,mm,15.3,mm,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT.C1020000,5901597209942,,LED profile LINEA20 EFE7/TY alu raw 2m,"LED profil, LINEA20, nadgradni, EFE7/TY, alu surov, 2m, 1/30, (R2)",00001602,91086973,,m,76042100,PL,0,,1.06,,0,,2000,mm,23,mm,25,mm,,,,,8.67,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
